1,2.46721867247,1.03648469753,58.5983241096,11,0,0
2,1.20983567272,1.03648469753,1.69881458495,38,54,41
3,1.18670895634,0.726227706637,1.34863850796,47,48,50
4,1.17436185833,0.694924972824,1.48536633059,40,48,45
5,1.17647897948,0.694924972824,2.50622445247,40,59,39
6,1.12774336748,0.551291298826,2.35457516422,40,49,43
7,1.08495497954,0.551291298826,1.64883231667,29,53,44
8,0.975719549417,0.551291298826,2.56710073891,41,48,44
9,0.878910353875,0.460346848559,2.24019472789,39,49,44
10,0.835819895905,0.460346848559,1.60168259513,36,56,36
11,0.824107491706,0.409838880879,2.72511227874,35,61,34
12,0.798206868939,0.406098385577,1.49476006765,29,60,34
13,24.1126843942,0.406098385577,2327.29760999,24,57,35
14,0.709653507726,0.405014001705,2.93562730939,32,58,34
15,0.668244388847,0.405014001705,1.82337458985,35,61,27
16,0.686608676069,0.405014001705,3.25645246088,36,56,35
17,0.70195554692,0.387484162193,2.85639444972,25,58,36
18,0.627042088939,0.387484162193,3.11488399359,33,52,42
19,0.565228372206,0.365970546745,1.77235764331,36,57,35
20,0.611408804422,0.365970546745,2.50600808178,38,59,34
21,0.538667980313,0.365970546745,1.70178960527,46,55,36
22,0.518397442443,0.365970546745,2.18680706913,45,57,35
23,0.489937038581,0.365970546745,1.21797702752,42,61,27
24,0.458846030706,0.365970546745,0.868287041787,43,60,36
25,0.985735666133,0.36090277312,49.1977355458,45,58,31
26,0.847123313679,0.354420971998,24.9591241003,44,55,35
27,0.553983109404,0.350734378952,2.5507555015,40,49,30
28,0.61045162486,0.350734378952,3.13833035639,37,57,33
29,0.558024384061,0.350734378952,3.28859458979,30,61,37
30,0.612834596369,0.350734378952,2.73358938312,37,55,33
31,0.50571035932,0.350734378952,1.2349132532,32,65,26
32,0.468997301982,0.342790172573,1.35662586243,40,55,40
33,0.540455507916,0.342790172573,3.27658371816,39,54,32
34,0.550609690645,0.342790172573,2.71943888686,38,58,29
35,0.577066689466,0.341428521631,3.09296196547,36,64,27
36,0.504431112218,0.341428521631,2.70332121871,44,63,30
37,0.548134637478,0.341428521631,2.74560968851,38,63,31
38,0.615268788678,0.341400961166,8.84396336812,33,61,28
39,0.586171318394,0.341400961166,3.31471127453,29,68,29
40,0.478414086626,0.341400961166,2.76326589625,36,57,37
41,0.445368467509,0.34138300417,1.30599372526,39,56,35
42,0.545180463961,0.34138300417,4.10157022852,30,67,25
43,0.488128131854,0.34138300417,2.70897784147,33,64,29
44,0.695772538425,0.34138300417,21.712030107,32,62,33
45,0.526467358474,0.34138300417,2.73984106891,38,67,27
46,0.493448321823,0.34138300417,2.73570350051,31,65,29
47,21.0876386211,0.34138300417,2061.14327026,32,61,31
48,0.83945236179,0.327974171708,41.5355410989,29,57,33
49,0.483313332624,0.327974171708,3.11541378395,37,63,30
50,0.484722786194,0.327974171708,2.73774674415,40,50,38
0.363033976283
(( X0 ) * (((( X0 ) / ( 0.320808587677 )) - (( 0.417845132022 ) + (( 0.417845132022 ) + ( cos ( 0.844265574371 ) )))) - ((( 0.417845132022 ) + ( cos ( 0.844265574371 ) )) - (((( X0 ) / ( 0.320808587677 )) - ( cos ((( sin ( X0 ) ) * (( X1 ) - ( 0.237189448478 ))) / ((( 0.678488581881 ) + ( X0 )) + (( 0.134644659402 ) / ( X0 )))) )) - (( 0.417845132022 ) + ( 0.844265574371 ))))))
